DATE,VI,LM,SI,N
2016-02-02 02:00:00,3.923980537338692,3.5,-0.9605406824524556,-3.3
2016-02-02 03:00:00,3.8966930399830764,3.2,-1.3740958655810342,-3.5
2016-02-02 04:00:00,3.910167125026444,3.2,-1.8315285410133209,-3.4
2016-02-02 05:00:00,3.9391504125238,3.2,-2.231169260868314,-3.3
2016-02-02 06:00:00,4.072088005077216,3.0,-2.6733075351727704,-3.8
2016-02-02 07:00:00,4.000647345039137,3.2,-3.78228198636246,-3.4
2016-02-02 08:00:00,4.464826740004232,3.6,-4.005136735046178,-3.7
2016-02-02 09:00:00,4.596916437486779,4.1,-3.9617224587852813,-3.8
2016-02-02 10:00:00,4.977452929976729,4.8,-3.5115947866616803,-3.3
2016-02-02 11:00:00,5.238949862492067,5.4,-2.5933549356964067,-1.9
2016-02-02 12:00:00,5.213273535011635,5.5,-1.300196722962281,-1.3
2016-02-02 13:00:00,6.119910302517455,6.2,-0.4470196651034324,-0.7
2016-02-02 14:00:00,5.6997994499682685,6.6,-0.03608481744684533,-0.6
2016-02-02 15:00:00,5.767709752485721,7.0,0.3521920044883045,-0.9
2016-02-02 16:00:00,5.877653480008463,6.5,-0.602527548407515,-2.1
2016-02-02 17:00:00,5.276805584937593,5.9,-3.5876963633224963,-2.1
2016-02-02 18:00:00,4.13948973979268,5.1,-4.049813706591477,-3.3
2016-02-02 19:00:00,3.5676251322191668,5.3,-6.405053658255892,-5.0
2016-02-02 20:00:00,2.8081633171144493,5.3,-7.052468207843026,-7.9
2016-02-02 21:00:00,2.4462424370636766,4.3,-7.441858474551887,-9.8
2016-02-02 22:00:00,3.7864641421620484,4.5,-8.822771671893433,-10.2
2016-02-02 23:00:00,3.876520414639306,4.5,-9.37257422965158,-10.0
2016-02-03 00:00:00,3.8976797122910933,4.7,-9.565269226342895,-7.6
2016-02-03 01:00:00,3.8782162047810456,4.5,-9.257708878787007,-7.7
2016-02-03 02:00:00,4.1643181722022415,4.7,-9.01772772391173,-8.7
2016-02-03 03:00:00,4.368696424793738,4.3,-7.391626866530482,-9.5
2016-02-03 04:00:00,4.5162953247302715,4.4,-7.320998288114625,-11.8
2016-02-03 05:00:00,5.378015654749314,4.2,-7.080854576056622,-12.8
2016-02-03 06:00:00,5.584852972286863,4.5,-8.952664930805305,-13.8
2016-02-03 07:00:00,5.853611169875184,4.5,-7.484159306039071,-13.6
2016-02-03 08:00:00,5.880335942458219,5.2,-7.196404321431653,-13.5
2016-02-03 09:00:00,6.0414089274381215,5.8,-5.432942644647121,-10.3
2016-02-03 10:00:00,6.45403511741062,5.8,-3.4541279454498373,-8.6
2016-02-03 11:00:00,6.870615612439178,7.0,-2.774988131887102,-8.1
2016-02-03 12:00:00,7.194033425005291,7.7,-1.7718801248669334,-6.3
2016-02-03 13:00:00,7.336066850010577,6.7,-0.9717175676842076,-5.3
2016-02-03 14:00:00,6.887396657499473,6.3,-0.7917894237132089,-4.3
2016-02-03 15:00:00,6.774770467526972,5.8,-0.7746630175216502,-4.0
2016-02-03 16:00:00,6.723217262534377,5.6,-1.7034086658802543,-3.6
2016-02-03 17:00:00,6.571664057541781,5.5,-2.089853482751676,-3.4
2016-02-03 18:00:00,6.400647345039138,5.7,-1.9948974307333776,-4.1
2016-02-03 19:00:00,5.913050137507933,5.3,-1.966836176885232,-4.1
2016-02-03 20:00:00,5.889092447641211,5.6,-2.1214859596628015,-4.2
2016-02-03 21:00:00,5.927394965094139,5.3,-1.7733528497856548,-4.1
2016-02-03 22:00:00,6.321004442563994,6.6,-1.866836176885232,-4.1
2016-02-03 23:00:00,5.83340723503279,6.8,-1.7683089018039533,-4.0
2016-02-04 00:00:00,5.326346519991539,6.2,-1.7337309750553846,-3.0
2016-02-04 01:00:00,5.200670192511106,6.6,-1.7523301061656644,-1.6
2016-02-04 02:00:00,4.96858049502856,6.6,-1.7508573812469432,-1.3
2016-02-04 03:00:00,4.165813412312248,6.0,-1.6869080329142332,-1.7
2016-02-04 04:00:00,2.772003384810662,6.1,-1.891163650487672,-1.6
2016-02-04 05:00:00,3.1229320922360917,6.1,-1.6973796645280088,-1.6
2016-02-04 06:00:00,3.1475371271419514,5.6,-0.13028814339557487,-1.8
2016-02-04 07:00:00,4.467670827163106,5.8,-1.1112013407371175,-3.6
2016-02-04 08:00:00,4.9140825047598895,5.5,-2.0058322783899647,-4.1
2016-02-04 09:00:00,5.220071927226572,5.7,0.008382843743706403,-4.2
2016-02-04 10:00:00,5.894819547281574,6.9,0.5546839485571252,-2.9
2016-02-04 11:00:00,6.698126507298497,7.8,1.1729237995223984,-0.7
2016-02-04 12:00:00,7.075333192299556,8.7,1.1584177288028312,0.1
2016-02-04 13:00:00,7.3215214723926385,8.5,1.7162794544983746,0.4
2016-02-04 14:00:00,7.455083562513223,8.1,1.2941091003251144,0.6
2016-02-04 15:00:00,7.684066850010577,7.8,1.8340902552003917,0.2
2016-02-04 16:00:00,8.08802115506664,7.2,1.1565159536208536,0.5
2016-02-04 17:00:00,7.706636767505818,7.1,0.6888328250424376,0.5
2016-02-04 18:00:00,7.758613920033849,7.2,0.5341830422648676,0.9
2016-02-04 19:00:00,7.820110852549187,7.2,0.876228529504848,0.9
2016-02-04 20:00:00,7.758613920033849,6.9,1.0574668412118424,0.8
2016-02-04 21:00:00,8.045563782525914,6.5,0.973445636850131,1.1
2016-02-04 22:00:00,7.987597207531204,6.9,0.6987239980435596,1.5
2016-02-04 23:00:00,7.6325136450179825,7.3,0.8411287654285469,2.0
2016-02-05 00:00:00,7.567285804950286,7.5,0.8823859222602641,2.4
2016-02-05 01:00:00,7.534772159932303,6.9,1.1470196651034323,2.7
2016-02-05 02:00:00,7.301834567378888,7.9,1.2477040596138909,2.8
2016-02-05 03:00:00,7.049857414850856,8.3,1.3973098944097593,3.0
2016-02-05 04:00:00,6.552740427332346,7.8,1.526843873176626,3.6
2016-02-05 05:00:00,6.362260207319652,8.3,1.512337802457059,3.9
2016-02-05 06:00:00,6.6310184049079774,6.7,1.5483884541243491,3.8
2016-02-05 07:00:00,7.177630632536492,6.8,1.0925910607935092,3.8
2016-02-05 08:00:00,7.629407235032791,6.6,0.9645298069453634,4.2
2016-02-05 09:00:00,8.168133700021155,7.9,0.8474034007538049,4.4
2016-02-05 10:00:00,8.380759889993652,8.9,1.9867587824035449,4.7
2016-02-05 11:00:00,9.343328115083562,10.0,3.137837342118134,4.9
2016-02-05 12:00:00,8.643104717579861,9.8,3.764263313864833,5.5
2016-02-05 13:00:00,8.639574360059235,9.2,4.224803996317288,5.7
2016-02-05 14:00:00,8.24513983499048,9.4,4.180867882728659,6.1
2016-02-05 15:00:00,7.705989422466682,9.4,4.1745137670109616,6.3
2016-02-05 16:00:00,8.137655172413792,9.2,3.6825031648301056,6.8
2016-02-05 17:00:00,9.025676327480431,8.8,3.5882315073222664,6.2
2016-02-05 18:00:00,8.580335942458218,8.9,3.2004765227148484,6.2
2016-02-05 19:00:00,9.68703448275862,9.1,2.7603328106568457,6.0
2016-02-05 20:00:00,7.614321980114237,8.8,2.8430438472825617,5.8
2016-02-05 21:00:00,7.8925999576898676,8.1,4.0750356043386935,1.3
2016-02-05 22:00:00,6.618900782737465,6.6,4.1438321776908245,1.7
2016-02-05 23:00:00,5.916218320287709,7.1,4.639703512961418,1.9
2016-02-06 00:00:00,5.8101899724984145,6.6,3.753061973127716,1.7
2016-02-06 01:00:00,6.716865665326847,6.2,4.345176511206376,2.0
2016-02-06 02:00:00,6.273760947746986,5.8,5.673352849785656,1.2
2016-02-06 03:00:00,5.852624497567168,5.3,6.104255617573438,1.3
2016-02-06 04:00:00,4.399799449968267,6.5,5.53610927295221,0.2
2016-02-06 05:00:00,5.289678019885763,5.3,5.0677417498633375,-0.2
2016-02-06 06:00:00,4.524226782314363,3.4,4.796950614264752,-0.5
2016-02-06 07:00:00,4.552647345039137,2.9,4.823480521909256,0.0
2016-02-06 08:00:00,4.011037867569283,4.7,3.719328840233622,-0.3
2016-02-06 09:00:00,4.282817854876243,4.8,4.028583091175879,-1.0
2016-02-06 10:00:00,5.602705309921726,6.3,4.36495885720862,0.5
2016-02-06 11:00:00,6.973498624920668,6.7,5.628386368213596,1.7
2016-02-06 12:00:00,7.2437292151470265,8.4,6.136375766032741,3.1
2016-02-06 13:00:00,7.886186587687751,8.8,6.613521017349024,3.6
2016-02-06 14:00:00,8.417852337634864,9.2,6.741582271197169,4.1
2016-02-06 15:00:00,8.772088005077217,8.1,6.9127326869407595,4.1
2016-02-06 16:00:00,7.765451237571399,8.3,5.820234413211727,3.5
2016-02-06 17:00:00,6.812425639940766,6.7,5.114077020456311,2.7
2016-02-06 18:00:00,5.911461815104718,6.4,3.1513094484564266,0.2
2016-02-06 19:00:00,3.3734986249206687,5.4,2.164563972724918,-0.8
2016-02-06 20:00:00,2.485053522318595,4.6,-0.1809829674597923,-2.3
2016-02-06 21:00:00,1.3231326422678231,4.2,-0.787662197542941,-1.8
2016-02-06 22:00:00,2.188159932303787,4.7,-2.0180772937825475,-1.9
2016-02-06 23:00:00,3.0328758197588326,5.1,-4.0069212676583135,-3.4
2016-02-07 00:00:00,3.2260385022212823,4.6,-3.1196539545990736,-2.8
2016-02-07 01:00:00,3.686124814893167,4.9,-4.653477716718935,-3.9
2016-02-07 02:00:00,4.082170509837106,3.1,-3.3989904911240902,-4.0
2016-02-07 03:00:00,3.750080812354559,3.9,-3.5156536812728376,-3.6
2016-02-07 04:00:00,3.468473027290036,2.5,-3.5972512731248383,-3.2
2016-02-07 05:00:00,2.9198028347789298,2.6,-2.8631023966395266,-3.9
2016-02-07 06:00:00,3.6792646498836468,1.8,-3.049222099145496,-2.5
2016-02-07 07:00:00,3.8390657922572458,3.6,-2.9564231665563776,-2.2
2016-02-07 08:00:00,4.452115929765179,4.5,-3.37911535805737,-2.9
2016-02-07 09:00:00,5.003669134757776,4.7,-2.0313073625456743,-3.2
2016-02-07 10:00:00,5.808047387349269,5.4,-0.7675205713956902,-2.5
2016-02-07 11:00:00,6.553811719906918,6.1,0.22874564835860398,-2.7
2016-02-07 12:00:00,7.160649037444467,6.8,1.1928575538740398,-2.0
2016-02-07 13:00:00,7.503530357520626,6.2,1.1037924015306269,-1.6
2016-02-07 14:00:00,8.042881320076157,6.5,1.5734700923554967,-1.2
2016-02-07 15:00:00,8.133361540088849,6.7,1.7000586212849211,-0.5
2016-02-07 16:00:00,8.217428390099428,6.7,1.3770413154184769,-0.5
2016-02-07 17:00:00,7.878501375079331,6.5,0.251925511407774,-0.3
2016-02-07 18:00:00,7.355507510048657,6.7,-0.3966366487326295,-0.1
2016-02-07 19:00:00,7.362144277554474,6.5,-2.3218905544206923,1.7
2016-02-07 20:00:00,7.020110852549187,6.5,-1.9474940299795724,2.6
2016-02-07 21:00:00,7.019686905013751,7.0,-2.482071956728141,2.2
2016-02-07 22:00:00,6.981183837529088,6.5,-1.142346146100066,1.6
2016-02-07 23:00:00,6.829630632536492,6.4,-0.9201757919268062,1.7
2016-02-08 00:00:00,6.920110852549184,7.0,-0.7073050033086858,1.6
2016-02-08 01:00:00,6.442256822508991,6.2,-0.2606446183502604,1.7
2016-02-08 02:00:00,6.005788872434947,4.6,-0.5238056362747072,1.8
2016-02-08 03:00:00,5.475957689866723,5.6,-0.6063541157176972,1.4
2016-02-08 04:00:00,4.465366617304845,6.0,-1.048433768737233,1.3
2016-02-08 05:00:00,4.800362174740852,5.4,-0.8701409068676814,1.5
2016-02-08 06:00:00,3.647737677173684,5.6,-0.3299971948096787,1.6
2016-02-08 07:00:00,2.840253014596996,4.9,-0.28759242742469143,1.2
2016-02-08 08:00:00,3.930756082081659,6.1,0.10589089967488564,0.6
2016-02-08 09:00:00,5.639936534800085,7.1,0.18450887590988865,0.3
2016-02-08 10:00:00,7.56172033001904,7.8,1.2440400494864343,2.1
2016-02-08 11:00:00,9.027796065157602,8.6,1.55107855971459,2.8
2016-02-08 12:00:00,10.290140892743812,8.5,2.264111905515436,3.9
2016-02-08 13:00:00,11.143389887878143,8.6,3.186444816871421,4.4
2016-02-08 14:00:00,11.78895367040406,8.5,3.614343513536842,4.8
2016-02-08 15:00:00,11.391212185318384,8.5,3.298527275081278,5.2
2016-02-08 16:00:00,10.866522530145971,8.1,3.068204965906149,4.4
2016-02-08 17:00:00,9.607284112544958,7.1,1.4421382743044566,4.8
2016-02-08 18:00:00,6.892738734927017,6.3,0.2508120666340593,1.7
2016-02-08 19:00:00,6.292962132430718,6.7,-0.6663143395574993,2.9
2016-02-08 20:00:00,6.396291939919611,6.8,-0.9849134706677792,2.4
2016-02-08 21:00:00,5.816179394965094,6.9,-0.9849134706677792,0.8
2016-02-08 22:00:00,5.1792874973556176,6.6,-1.2503355439192103,4.3
2016-02-08 23:00:00,5.2768284324095625,6.2,-1.4648416146387775,0.0
2016-02-09 00:00:00,4.771887455045484,6.1,-3.154103489944472,1.8
2016-02-09 01:00:00,5.291150412523799,4.6,-2.442346146100066,-3.0
2016-02-09 02:00:00,3.948269092447641,4.8,-3.977584011853727,-2.0
2016-02-09 03:00:00,4.294680770044426,2.7,-4.181051299018901,-2.9
2016-02-09 04:00:00,3.3913509625555323,3.1,-3.997192651839917,-4.2
2016-02-09 05:00:00,3.007284112544955,1.8,-4.471392453318756,-2.7
2016-02-09 06:00:00,2.770191664903745,1.6,-4.0128121673332,-3.9
2016-02-09 07:00:00,3.0393966574994717,1.5,-4.684750913485052,-4.2
2016-02-09 08:00:00,2.6399365348000847,2.3,-3.9193288402336224,-3.5
2016-02-09 09:00:00,5.1089181298921105,4.2,-2.161432948758524,-3.7
2016-02-09 10:00:00,7.25849799026867,5.4,-1.7129747245159248,-1.0
2016-02-09 11:00:00,9.682200973133067,8.4,-0.7925777541214719,0.3
2016-02-09 12:00:00,10.716410408292788,9.8,-0.08963230428402924,2.8
2016-02-09 13:00:00,11.430085043367887,13.3,0.7426845671375549,4.4
2016-02-09 14:00:00,12.344830971017556,9.9,1.8379071122363841,4.2
2016-02-09 15:00:00,12.453926803469429,9.6,2.6672785338205247,5.3
2016-02-09 16:00:00,12.293840490797546,8.5,2.333744281727422,5.0
2016-02-09 17:00:00,9.818646075735137,7.0,1.1839758897488275,4.7
2016-02-09 18:00:00,7.950026655383965,7.2,-0.4209055010501481,2.6
2016-02-09 19:00:00,6.196978210281363,6.3,-1.3260080703167707,0.7
2016-02-09 20:00:00,5.466723080177703,5.3,-1.6454883188997902,0.2
2016-02-09 21:00:00,4.530054580071926,5.0,-2.2517384987196816,0.2
2016-02-09 22:00:00,4.905588322403216,4.6,-1.3926363754063928,0.7
2016-02-09 23:00:00,4.713273535011635,7.7,-2.9449664815720578,-1.2
2016-02-10 00:00:00,5.3457871800296175,5.2,-2.163565612682337,-0.2
2016-02-10 01:00:00,5.629006134969326,6.3,-2.2397599764076297,-1.8
2016-02-10 02:00:00,5.733160990057119,6.7,-1.7285244698909572,-1.4
2016-02-10 03:00:00,5.80375375502433,7.0,-1.84076948528354,-0.4
2016-02-10 04:00:00,5.859037867569282,6.2,-2.498143539430906,-1.2
2016-02-10 05:00:00,6.186749312460336,6.6,-1.6480744885922258,-0.7
2016-02-10 06:00:00,6.652624497567168,6.4,-1.2709292372759444,-1.9
2016-02-10 07:00:00,6.406212819970382,7.6,-1.2179147365998215,-1.2
2016-02-10 08:00:00,6.444715887455046,7.3,-0.7588467790660874,-1.1
2016-02-10 09:00:00,7.204940977364079,8.1,0.2718348102540495,0.7
2016-02-10 10:00:00,7.591890839856147,7.5,0.7452462813246252,1.8
2016-02-10 11:00:00,8.137231224878358,8.1,1.0502902293063268,3.4
2016-02-10 12:00:00,9.008671884916435,9.4,1.4142395776390368,4.5
2016-02-10 13:00:00,9.794434525068754,10.7,2.3090330724746098,5.0
2016-02-10 14:00:00,9.74683562513222,11.1,2.3594272376787404,4.2
2016-02-10 15:00:00,10.072712502644382,10.7,3.7104018614955256,5.0
2016-02-10 16:00:00,10.562992172625345,11.3,4.438926331386483,3.6
2016-02-10 17:00:00,9.959037867569283,11.0,3.3826412665074663,2.8
2016-02-10 18:00:00,9.765250687539664,9.7,3.2240951463014644,2.1
2016-02-10 19:00:00,7.66375544742966,11.7,2.3818529360992033,2.0
2016-02-10 20:00:00,7.044291939919611,8.9,2.963554463849009,1.8
2016-02-10 21:00:00,6.226439602284748,5.9,2.4314001496101505,2.5
2016-02-10 22:00:00,4.577206685001059,6.9,0.10003416577955526,2.2
2016-02-10 23:00:00,5.1804747196953675,6.2,0.14969862186034466,1.6
2016-02-11 00:00:00,5.170615612439179,5.7,-0.03795242684926775,2.8
2016-02-11 01:00:00,2.98836048233552,7.6,1.829439753143252,2.7
2016-02-11 02:00:00,3.523579437275228,6.5,1.7296023103259774,1.9
2016-02-11 03:00:00,4.184089697482547,5.7,2.1682732974652588,-0.2
2016-02-11 04:00:00,4.2109532473027285,5.3,0.5529447305578732,0.0
2016-02-11 05:00:00,4.984228474719695,6.4,-0.6157234513910866,-1.1
2016-02-11 06:00:00,5.001009519779988,5.9,-1.7189695600886157,-1.2
2016-02-11 07:00:00,5.165389464776814,6.7,-1.3302636878902092,-1.8
2016-02-11 08:00:00,5.635982229744023,6.1,-0.6398883678108007,-3.9
2016-02-11 09:00:00,6.250728157393696,7.1,-0.13874075725753082,-1.6
2016-02-11 10:00:00,6.698103659826528,7.4,0.6783856489340278,0.9
2016-02-11 11:00:00,7.450504759889994,8.0,1.3460687775124436,1.8
2016-02-11 12:00:00,8.051352654960864,8.5,1.7656187962137124,1.0
2016-02-11 13:00:00,8.520110852549188,8.9,2.24292660471272,1.8
2016-02-11 14:00:00,8.313898032578804,10.1,2.765422073251431,1.8
2016-02-11 15:00:00,8.265451237571398,8.7,3.1680424087234225,1.5
2016-02-11 16:00:00,7.913474085043367,7.5,2.9550090629225765,1.6
2016-02-11 17:00:00,7.752401100063463,7.8,2.453698895186581,1.4
2016-02-11 18:00:00,7.60084789507087,7.7,2.3285830911758785,1.5
2016-02-11 19:00:00,7.491328115083562,8.4,2.253073121961044,1.3
2016-02-11 20:00:00,7.500847895070868,8.3,1.8696776908248696,1.5
2016-02-11 21:00:00,7.461496932515336,8.1,1.5590679575337345,1.3
2016-02-11 22:00:00,7.603106409985192,8.1,1.88712921138188,0.5
2016-02-11 23:00:00,7.59316268246245,8.1,1.6244900307851655,0.8
2016-02-12 00:00:00,7.664179394965094,8.1,1.6324794286043098,1.7
2016-02-12 01:00:00,7.7126261899724975,8.2,1.9367350461777484,1.7
2016-02-12 02:00:00,7.734772159932303,8.5,1.7181359150674682,1.3
2016-02-12 03:00:00,7.8130501375079335,8.6,1.6820852634001784,1.2
2016-02-12 04:00:00,7.960649037444467,8.6,1.9891237736283336,0.8
2016-02-12 05:00:00,8.84140892743812,8.6,1.80788546192134,1.0
2016-02-12 06:00:00,8.971240110006347,8.7,1.8532356791437696,0.7
2016-02-12 07:00:00,8.784066850010579,9.6,1.8517629542250482,0.5
2016-02-12 08:00:00,9.007060715041252,9.4,1.9281198751330668,0.7
2016-02-12 09:00:00,9.539574360059234,9.6,2.264170526800356,0.8
2016-02-12 10:00:00,10.685562090120584,9.8,3.1095207440227868,0.9
2016-02-12 11:00:00,12.025537550243286,10.0,3.9858776649308063,1.5
2016-02-12 12:00:00,12.962992172625347,13.0,4.393078732341687,2.4
2016-02-12 13:00:00,12.613050137507932,12.2,4.437941278015939,2.5
2016-02-12 14:00:00,13.451352654960866,12.4,3.8762529850102125,2.7
2016-02-12 15:00:00,13.093810027501586,12.2,4.579720272175389,2.9
2016-02-12 16:00:00,12.132737042521686,12.4,4.581030439911384,3.1
2016-02-12 17:00:00,10.918638459911149,11.3,4.604673519003367,2.7
2016-02-12 18:00:00,9.795845144912207,9.8,4.028316598095348,2.9
2016-02-12 19:00:00,9.469343769832877,9.9,3.4384044940587506,1.9
2016-02-12 20:00:00,9.166237359847685,9.4,3.5940051644273097,2.2
2016-02-12 21:00:00,8.233299767294268,9.5,3.3235391431941763,2.9
2016-02-12 22:00:00,7.999737677173684,9.6,3.2845430416894437,1.7
2016-02-12 23:00:00,8.316742119737677,9.6,3.1449211669591737,1.8
2016-02-13 00:00:00,6.8552223397503695,8.9,3.4992458353712923,1.6
2016-02-13 01:00:00,6.783018404907977,8.2,2.0528519434933967,1.1
2016-02-13 02:00:00,6.20290585995346,7.9,2.5879517075696983,0.6
2016-02-13 03:00:00,5.0124256399407665,7.2,1.9055657853094339,1.0
2016-02-13 04:00:00,4.5971398349904815,7.0,2.8380207584083776,1.4
2016-02-13 05:00:00,4.818861857414852,5.9,2.9422763759818165,1.4
2016-02-13 06:00:00,5.707530357520626,6.1,2.049118163247691,1.0
2016-02-13 07:00:00,5.879394965094139,6.3,2.2408036510630955,0.7
2016-02-13 08:00:00,6.115416120160778,7.0,2.698920721005841,0.4
2016-02-13 09:00:00,6.940137084831817,8.1,3.2853655378772624,0.6
2016-02-13 10:00:00,7.283642902475142,8.0,3.494827660615128,1.2
2016-02-13 11:00:00,7.722993865030675,7.6,4.4069798889432334,1.0
2016-02-13 12:00:00,7.532089697482548,7.7,4.976657579768103,1.7
2016-02-13 13:00:00,7.535620055003173,7.5,5.116963849008832,1.9
2016-02-13 14:00:00,7.457766024962979,7.4,5.328583091175879,2.6
2016-02-13 15:00:00,6.621298074888936,7.2,6.13941400293466,2.4
2016-02-13 16:00:00,6.360225089909033,6.8,5.864854921310815,1.7
2016-02-13 17:00:00,6.189208377406389,7.5,5.573006876312684,1.4
2016-02-13 18:00:00,5.982147662365136,7.2,5.174676324193689,2.6
2016-02-13 19:00:00,5.994773852337636,7.3,4.883975889748829,1.9
2016-02-13 20:00:00,5.887936534800085,7.2,4.5986445176511195,0.9
2016-02-13 21:00:00,5.9660139623439825,7.3,4.7487135684898005,0.6
2016-02-13 22:00:00,5.496831817220224,7.5,3.793901228529505,0.5
2016-02-13 23:00:00,5.14923291728369,7.3,3.4837547112811804,1.6
2016-02-14 00:00:00,4.709458007192723,6.8,3.523051471646,1.7
2016-02-14 01:00:00,4.399090332134547,6.9,3.0396560405098256,1.8
2016-02-14 02:00:00,4.492676962132432,6.6,1.851379218574676,1.8
2016-02-14 03:00:00,4.679626824624497,6.6,1.5240023592369885,1.7
2016-02-14 04:00:00,4.5634702771313735,6.4,0.4184365739275542,1.4
2016-02-14 05:00:00,6.374708694732388,6.4,0.4148653508645741,1.1
2016-02-14 06:00:00,6.855669134757775,6.8,0.2600530109042783,0.8
2016-02-14 07:00:00,7.069143219801142,6.9,-0.2427298817504387,1.2
2016-02-14 08:00:00,7.141771102178973,6.9,0.6347746497108497,0.9
2016-02-14 09:00:00,7.652562724772585,6.9,2.3212536323618265,1.3
2016-02-14 10:00:00,8.030416754812777,7.4,2.7838928129585407,1.9
2016-02-14 11:00:00,8.176181087370423,7.7,3.423677244871537,1.7
2016-02-14 12:00:00,8.566661307383118,7.9,3.3712885174209517,2.2
2016-02-14 13:00:00,8.832313094986247,8.3,3.665456239030987,2.1
2016-02-14 14:00:00,9.619910302517454,8.9,4.2338237621198616,0.4
2016-02-14 15:00:00,10.591574360059237,9.1,4.53598088154904,1.0
2016-02-14 16:00:00,11.592221705098375,9.6,4.315909025520039,1.7
2016-02-14 17:00:00,11.392221705098374,9.6,4.015909025520038,1.8
2016-02-14 18:00:00,10.604624497567169,9.6,3.892044767960411,1.6
2016-02-14 19:00:00,10.333607785064522,9.3,3.717160571971114,1.4
2016-02-14 20:00:00,9.300446795007405,9.1,3.3911978162672267,1.3
2016-02-14 21:00:00,8.693810027501588,8.6,3.4363854763069317,1.2
2016-02-14 22:00:00,8.196916437486777,8.5,3.6140525649509456,1.1
2016-02-14 23:00:00,8.149741485085679,8.0,3.425450628650344,1.4
2016-02-15 00:00:00,8.08513814258515,7.7,3.1257757430157955,1.5
2016-02-15 01:00:00,7.66172033001904,7.7,3.395453433840665,0.9
2016-02-15 02:00:00,7.64225682250899,7.3,3.217786345196651,0.9
2016-02-15 03:00:00,7.457766024962979,7.8,2.8050781137612573,1.4
2016-02-15 04:00:00,7.473699174952402,7.3,2.152689386310671,1.6
2016-02-15 05:00:00,7.245563782525915,7.1,3.178164470466381,1.1
2016-02-15 06:00:00,7.136044002538607,7.0,2.9156878470523924,0.9
2016-02-15 07:00:00,7.1201108525491845,7.0,3.142113818799092,0.1
2016-02-15 08:00:00,6.9625682250899095,7.1,2.8028170584342726,0.2
2016-02-15 09:00:00,7.2404222551301025,7.9,3.77223940501194,0.2
2016-02-15 10:00:00,7.517004442563994,8.3,5.148896984780045,2.3
2016-02-15 11:00:00,7.732513645017983,8.7,5.837962137123458,3.2
2016-02-15 12:00:00,7.81347408504337,8.7,5.026204793279052,3.7
2016-02-15 13:00:00,8.055507510048656,8.6,5.45478788445493,4.3
2016-02-15 14:00:00,8.236044002538609,8.5,5.988936760940242,4.0
2016-02-15 15:00:00,8.620110852549185,8.4,6.096926158759387,3.6
2016-02-15 16:00:00,8.355507510048657,8.6,5.363983514112265,3.3
2016-02-15 17:00:00,8.21347408504337,8.3,5.09987160859683,2.2
2016-02-15 18:00:00,8.152401100063463,8.0,4.941128765428546,0.8
2016-02-15 19:00:00,8.752624497567169,7.7,3.7793365365250158,1.4
2016-02-15 20:00:00,9.67541781256611,8.2,3.9254750841557096,1.0
2016-02-15 21:00:00,10.290387137719485,9.8,3.6365724889950224,2.6
2016-02-15 22:00:00,9.157025597630634,9.4,3.6659439105791636,0.2
2016-02-15 23:00:00,9.028890205204146,8.7,3.767416635497885,0.1
2016-02-16 00:00:00,8.624088005077216,8.1,3.322066418275455,0.4
2016-02-16 01:00:00,7.847020097313307,5.7,2.9047774549011707,0.8
2016-02-16 02:00:00,7.743489739792682,6.5,2.303930503207987,0.6
2016-02-16 03:00:00,5.773722022424371,4.7,2.049280720430417,0.5
2016-02-16 04:00:00,5.145586629997885,3.4,1.8822233650775384,0.1
2016-02-16 05:00:00,4.7921370848318166,5.1,2.33592226026412,-0.3
2016-02-16 06:00:00,4.1204730272900365,4.7,1.7987239980435596,-0.2
2016-02-16 07:00:00,3.9728123545589167,5.7,1.4096588457001469,-0.6
2016-02-16 08:00:00,3.758552147239264,6.7,1.7736081940328567,-0.4
2016-02-16 09:00:00,6.169567167336577,8.0,2.601506890698277,0.1
2016-02-16 10:00:00,8.021097524857204,8.9,3.68242008803982,0.6
2016-02-16 11:00:00,9.523618362597844,9.9,4.567392179992519,1.2
2016-02-16 12:00:00,10.055484662576687,10.4,5.748305377334063,2.0
2016-02-16 13:00:00,10.952177702559764,11.5,8.470509897286878,2.3
2016-02-16 14:00:00,10.705426697694095,12.1,10.130691299594323,2.4
2016-02-16 15:00:00,10.524890205204146,12.3,10.352920275052508,3.0
2016-02-16 16:00:00,10.375394965094141,11.2,9.47331724544696,3.2
2016-02-16 17:00:00,9.461920880050773,10.4,7.450161837903156,2.9
2016-02-16 18:00:00,8.952401100063465,9.9,5.579173979342292,2.5
2016-02-16 19:00:00,8.541185529934419,9.8,4.327794760767615,3.1
2016-02-16 20:00:00,8.19915210492913,9.3,3.9754060333170296,2.8
2016-02-16 21:00:00,8.406212819970381,9.1,3.288961216445608,2.3
2016-02-16 22:00:00,8.664402792468795,8.3,3.1047774549011717,1.1
2016-02-16 23:00:00,8.616379944996826,8.7,3.1895869896711453,1.6
2016-02-17 00:00:00,8.218075735138566,8.5,2.7967880570820265,0.9
2016-02-17 01:00:00,8.117227840067695,7.6,2.617810800702017,0.6
2016-02-17 02:00:00,8.107284112544955,8.1,2.6220664182754554,0.1
2016-02-17 03:00:00,7.355083562513221,8.1,2.411294127801594,0.1
2016-02-17 04:00:00,7.2356200550031735,7.3,2.394005164427309,0.3
2016-02-17 05:00:00,7.086749312460335,6.9,2.5127668527203157,-0.3
